id,path,question,a,b,c,d,answer
dev_0463.jpg,train2/dev_0463.jpg,사진 속 투명 플라스틱 컵은 총 몇 개인가요?,5개,4개,6개,3개,c
dev_0469.jpg,train2/dev_0469.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개입니까?,2개,3개,4개,5개,a
dev_0469.jpg,train2/dev_0469.jpg,사진 속 재활용품 중 알루미늄 캔은 몇 개인가요?,5개,2개,4개,3개,b
dev_0473.jpg,train2/dev_0473.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,b
dev_0473.jpg,train2/dev_0473.jpg,사진 속 재활용품 중 골판지 상자의 개수는 몇 개입니까?,3개,1개,2개,4개,c
dev_0474.jpg,train2/dev_0474.jpg,사진 속 재활용품 중 알루미늄 캔은 몇 개 있습니까?,2개,3개,4개,5개,d
dev_0474.jpg,train2/dev_0474.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개 있나요?,2개,4개,5개,3개,c
dev_0477.jpg,train2/dev_0477.jpg,사진 속 종이봉투 안에 들어있는 재활용 가능한 종이 상자의 개수는 몇 개인가요?,2개,3개,4개,5개,b
dev_0477.jpg,train2/dev_0477.jpg,사진에 보이는 종이봉투 안에 들어있는 재활용 가능한 종이 상자의 개수는 몇 개입니까?,3개,5개,4개,2개,a
dev_0490.jpg,train2/dev_0490.jpg,사진 속 테이블 위에 있는 재활용 가능한 플라스틱 병은 몇 개인가요?,1개,2개,3개,4개,d
dev_0490.jpg,train2/dev_0490.jpg,사진에 보이는 테이블 위에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,3개,2개,4개,1개,c
dev_0496.jpg,train2/dev_0496.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,2개,3개,4개,5개,d
dev_0496.jpg,train2/dev_0496.jpg,사진 속 재활용품 중 종이상자의 개수는 몇 개입니까?,2개,5개,3개,4개,b
dev_0499.jpg,train2/dev_0499.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 총 몇 개입니까?,10개,15개,20개,25개,d
dev_0499.jpg,train2/dev_0499.jpg,사진 속 재활용 가능한 플라스틱 컵은 총 몇 개인가요?,20개,25개,10개,15개,b
dev_0500.jpg,train2/dev_0500.jpg,사진 속 재활용 가능한 플라스틱 용기는 몇 개 있나요?,1개,2개,3개,4개 이상,d
dev_0500.jpg,train2/dev_0500.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 몇 개 있습니까?,2개,3개,1개,4개 이상,d
dev_0501.jpg,train2/dev_0501.jpg,사진 속에서 재활용 가능한 종이 상자의 개수는 몇 개인가요?,5개,10개,15개,20개,d
dev_0501.jpg,train2/dev_0501.jpg,사진에서 재활용 가능한 종이 상자의 개수는 몇 개입니까?,5개,20개,15개,10개,b
dev_0503.jpg,train2/dev_0503.jpg,책상 위에 있는 재활용 가능한 플라스틱 포장재는 무엇입니까?,마스크 포장재,음료수 병,종이 상자,캔,b
dev_0503.jpg,train2/dev_0503.jpg,책상 위에 있는 재활용 가능한 플라스틱 포장재는 무엇인가요?,마스크 포장재,캔,종이 상자,음료수 병,d
dev_0505.jpg,train2/dev_0505.jpg,사진에 보이는 재활용품의 재질은 무엇인가요?,종이,플라스틱,금속,유리,b
dev_0505.jpg,train2/dev_0505.jpg,사진 속 재활용품의 재질은 무엇입니까?,종이,유리,플라스틱,금속,c
dev_0511.jpg,train2/dev_0511.jpg,사진에 보이는 재활용 가능한 유리병의 뚜껑 색깔은 무엇인가요?,검은색,분홍색,투명색,회색,b
dev_0511.jpg,train2/dev_0511.jpg,사진 속 재활용 가능한 유리병의 뚜껑 색깔은 무엇입니까?,회색,투명색,분홍색,검은색,c
dev_0512.jpg,train2/dev_0512.jpg,사진 속 투명 봉지 안에 있는 캔은 몇 개입니까?,3개,4개,5개,6개,d
dev_0512.jpg,train2/dev_0512.jpg,사진에 보이는 투명 봉지 안에 있는 캔은 몇 개인가요?,4개,5개,3개,6개,d
dev_0513.jpg,train2/dev_0513.jpg,사진에 보이는 재활용품 중 종이 재질의 포장재는 몇 개입니까?,3개,5개,7개,9개,d
dev_0513.jpg,train2/dev_0513.jpg,사진 속 재활용품 중 종이 재질의 포장재는 몇 개인가요?,7개,9개,5개,3개,b
dev_0517.jpg,train2/dev_0517.jpg,책상 위에 있는 재활용 가능한 포장재는 몇 개입니까?,1개,2개,3개,4개,c
dev_0517.jpg,train2/dev_0517.jpg,책상 위에 있는 재활용 가능한 포장재는 몇 개인가요?,4개,1개,2개,3개,d
dev_0522.jpg,train2/dev_0522.jpg,사진에 보이는 재활용품 중 종이 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_0522.jpg,train2/dev_0522.jpg,사진 속 재활용품 중 종이 상자의 개수는 몇 개입니까?,4개,1개,2개,3개,a
dev_0525.jpg,train2/dev_0525.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개 있나요?,3개,5개,7개,9개,d
dev_0525.jpg,train2/dev_0525.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개 있습니까?,9개,7개,3개,5개,a
dev_0526.jpg,train2/dev_0526.jpg,사진 속 비닐봉지 안에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개입니까?,3개,5개,7개,10개 이상,d
dev_0526.jpg,train2/dev_0526.jpg,사진에 보이는 비닐봉지 안에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,3개,7개,5개,10개 이상,d
dev_0532.jpg,train2/dev_0532.jpg,사진 속 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개 이상,d
dev_0532.jpg,train2/dev_0532.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개입니까?,3개,2개,4개 이상,1개,c
dev_0536.jpg,train2/dev_0536.jpg,사진에서 보이는 재활용품은 무엇인가요?,플라스틱 병,유리병,종이 상자,금속 캔,b
dev_0536.jpg,train2/dev_0536.jpg,사진 속 재활용품은 무엇입니까?,유리병,종이 상자,플라스틱 병,금속 캔,a
dev_0541.jpg,train2/dev_0541.jpg,사진에 보이는 재활용품 중 골판지 상자는 몇 개입니까?,3개,5개,7개,9개,d
dev_0541.jpg,train2/dev_0541.jpg,사진 속 재활용품 중 골판지 상자는 몇 개인가요?,3개,9개,5개,7개,b
dev_0544.jpg,train2/dev_0544.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,10개,15개,20개,25개,b
dev_0544.jpg,train2/dev_0544.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,25개,20개,10개,15개,d
dev_0550.jpg,train2/dev_0550.jpg,사진 속 재활용품 중 종이 재질로 분류되는 것은 무엇인가요?,커피 종이컵,담배갑 상자,금속 난간,돌,a
dev_0550.jpg,train2/dev_0550.jpg,사진에 보이는 재활용품 중 종이 재질로 분류되는 것은 무엇입니까?,금속 난간,돌,커피 종이컵,담배갑 상자,c
dev_0551.jpg,train2/dev_0551.jpg,사진 속 재활용품 중 종이 재질의 포장재는 어떤 것입니까?,노란색 `Slim` 과자 상자,파란색 과자 봉지,투명 플라스틱 봉지,금속 캔,a
dev_0551.jpg,train2/dev_0551.jpg,사진에 보이는 재활용품 중 종이 재질의 포장재는 어떤 것입니까?,파란색 과자 봉지,노란색 `Slim` 과자 상자,금속 캔,투명 플라스틱 봉지,b
dev_0571.jpg,train2/dev_0571.jpg,사진 속 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,b
dev_0571.jpg,train2/dev_0571.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개입니까?,2개,3개,4개,1개,a
dev_0575.jpg,train2/dev_0575.jpg,사진에 보이는 재활용품은 무엇인가요?,종이컵,유리병,플라스틱 병,금속 캔,c
dev_0575.jpg,train2/dev_0575.jpg,사진 속 재활용품은 무엇입니까?,플라스틱 병,금속 캔,종이컵,유리병,a
dev_0591.jpg,train2/dev_0591.jpg,사진 속 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_0591.jpg,train2/dev_0591.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개입니까?,5개,3개,7개,9개,d
dev_0601.jpg,train2/dev_0601.jpg,사진에 보이는 재활용 가능한 포장재는 무엇인가요?,플라스틱 포크,종이 도시락 용기,과자 봉지,파이 조각,b
dev_0601.jpg,train2/dev_0601.jpg,사진 속 재활용 가능한 포장재는 무엇입니까?,종이 도시락 용기,과자 봉지,플라스틱 포크,파이 조각,a
dev_0603.jpg,train2/dev_0603.jpg,사진 속 비닐봉지 안에 보이는 재활용 가능한 플라스틱 지퍼백은 몇 개입니까?,1개,2개,3개,4개,a
dev_0603.jpg,train2/dev_0603.jpg,사진에 보이는 비닐봉지 안에 보이는 재활용 가능한 플라스틱 지퍼백은 몇 개인가요?,2개,1개,4개,3개,b
dev_0605.jpg,train2/dev_0605.jpg,사진에 보이는 플라스틱 컵 중 뚜껑이 있는 컵은 몇 개입니까?,3개,5개,7개,9개,d
dev_0605.jpg,train2/dev_0605.jpg,사진 속 플라스틱 컵 중 뚜껑이 있는 컵은 몇 개인가요?,7개,9개,5개,3개,b
dev_0606.jpg,train2/dev_0606.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,d
dev_0606.jpg,train2/dev_0606.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,2개,3개,4개,1개,c
dev_0611.jpg,train2/dev_0611.jpg,사진 속에 보이는 재활용 가능한 플라스틱 생수병은 총 몇 개입니까?,8개,10개,12개,14개,d
dev_0611.jpg,train2/dev_0611.jpg,사진에 보이는 재활용 가능한 플라스틱 생수병은 총 몇 개인가요?,8개,12개,14개,10개,c
dev_0612.jpg,train2/dev_0612.jpg,사진 속 재활용품 중 종이 재질의 쇼핑백은 몇 개 있나요?,1개,2개,3개,4개,a
dev_0612.jpg,train2/dev_0612.jpg,사진에 보이는 재활용품 중 종이 재질의 쇼핑백은 몇 개 있습니까?,4개,2개,3개,1개,d
dev_0613.jpg,train2/dev_0613.jpg,사진 속 재활용 봉투에 담긴 재활용품 종류로 올바른 것은 무엇인가요?,종이류,플라스틱류,유리병,금속캔,a
dev_0613.jpg,train2/dev_0613.jpg,사진에 보이는 재활용 봉투에 담긴 재활용품 종류로 올바른 것은 무엇입니까?,플라스틱류,종이류,유리병,금속캔,b
dev_0619.jpg,train2/dev_0619.jpg,사진 속에서 재활용 가능한 플라스틱 용기는 몇 개 있나요?,1개,2개,3개,4개,a
dev_0619.jpg,train2/dev_0619.jpg,사진에서 재활용 가능한 플라스틱 용기는 몇 개 있습니까?,4개,1개,2개,3개,b
dev_0621.jpg,train2/dev_0621.jpg,사진 속 상자 안에 있는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개 이상,d
dev_0621.jpg,train2/dev_0621.jpg,사진에 보이는 상자 안에 있는 재활용품 중 종이 재질의 상자는 몇 개인가요?,3개,1개,4개 이상,2개,c
dev_0624.jpg,train2/dev_0624.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,a
dev_0624.jpg,train2/dev_0624.jpg,사진 속 재활용 가능한 플라스틱 용기의 개수는 몇 개입니까?,4개,3개,1개,2개,c
dev_0630.jpg,train2/dev_0630.jpg,계단 위에 놓여 있는 재활용 가능한 플라스틱 컵은 몇 개입니까?,7개,9개,11개,13개,d
dev_0630.jpg,train2/dev_0630.jpg,계단 위에 놓여 있는 재활용 가능한 플라스틱 컵은 몇 개인가요?,13개,7개,11개,9개,a
dev_0634.jpg,train2/dev_0634.jpg,사진 속 재활용품 중 투명한 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,a
dev_0634.jpg,train2/dev_0634.jpg,사진에 보이는 재활용품 중 투명한 플라스틱 용기는 몇 개인가요?,4개,3개,1개,2개,c
dev_0638.jpg,train2/dev_0638.jpg,사진 속 쓰레기통 안에 있는 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,b
dev_0638.jpg,train2/dev_0638.jpg,사진에 보이는 쓰레기통 안에 있는 재활용 가능한 플라스틱 병의 개수는 몇 개입니까?,3개,4개,1개,2개,d
dev_0646.jpg,train2/dev_0646.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,5개,7개,9개,11개,d
dev_0646.jpg,train2/dev_0646.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,11개,9개,5개,7개,a
dev_0654.jpg,train2/dev_0654.jpg,사진에 보이는 재활용 가능한 유리병의 개수는 몇 개인가요?,3개,4개,5개,6개,d
dev_0654.jpg,train2/dev_0654.jpg,사진 속 재활용 가능한 유리병의 개수는 몇 개입니까?,5개,4개,3개,6개,d
dev_0658.jpg,train2/dev_0658.jpg,사진에 보이는 스타벅스 텀블러의 재질은 무엇인가요?,플라스틱,유리,종이,금속,d
dev_0658.jpg,train2/dev_0658.jpg,사진 속 스타벅스 텀블러의 재질은 무엇입니까?,유리,플라스틱,금속,종이,c
dev_0660.jpg,train2/dev_0660.jpg,사진에 보이는 투명 플라스틱 컵은 총 몇 개인가요?,3개,4개,5개,6개,d
dev_0660.jpg,train2/dev_0660.jpg,사진 속 투명 플라스틱 컵은 총 몇 개입니까?,5개,3개,6개,4개,c
dev_0673.jpg,train2/dev_0673.jpg,사진에 보이는 재활용 가능한 컵 중 뚜껑 색깔이 다른 컵은 몇 개인가요?,1개,2개,3개,4개,d
dev_0673.jpg,train2/dev_0673.jpg,사진 속 재활용 가능한 컵 중 뚜껑 색깔이 다른 컵은 몇 개입니까?,2개,3개,1개,4개,d
dev_0682.jpg,train2/dev_0682.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,2개,3개,4개,5개,d
dev_0682.jpg,train2/dev_0682.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,4개,5개,3개,2개,b
dev_0698.jpg,train2/dev_0698.jpg,사진에 보이는 재활용품 중 종이 재질의 재활용품은 몇 개입니까?,1개,2개,3개,4개,d
dev_0698.jpg,train2/dev_0698.jpg,사진 속 재활용품 중 종이 재질의 재활용품은 몇 개인가요?,4개,2개,3개,1개,a
dev_0713.jpg,train2/dev_0713.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개입니까?,3개,5개,7개,9개,b
dev_0713.jpg,train2/dev_0713.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개인가요?,7개,5개,3개,9개,b
dev_0716.jpg,train2/dev_0716.jpg,사진에 보이는 재활용품 중 종이는 몇 장인가요?,2장,3장,4장,5장,c
dev_0716.jpg,train2/dev_0716.jpg,사진 속 재활용품 중 종이는 몇 장인가요?,4장,2장,5장,3장,a
dev_0718.jpg,train2/dev_0718.jpg,사진에 보이는 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,b
dev_0718.jpg,train2/dev_0718.jpg,사진 속 플라스틱 병의 개수는 몇 개입니까?,4개,1개,3개,2개,d
dev_0724.jpg,train2/dev_0724.jpg,사진에 보이는 페트병 중에서 뚜껑 색깔이 다른 것은 몇 개인가요?,1개,2개,3개,0개,a
dev_0724.jpg,train2/dev_0724.jpg,사진 속 페트병 중에서 뚜껑 색깔이 다른 것은 몇 개입니까?,0개,3개,1개,2개,c
dev_0727.jpg,train2/dev_0727.jpg,사진에 보이는 재활용품 중 종이 상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_0727.jpg,train2/dev_0727.jpg,사진 속 재활용품 중 종이 상자의 개수는 몇 개입니까?,5개,7개,9개,3개,c
dev_0728.jpg,train2/dev_0728.jpg,사진에 보이는 재활용 가능한 아이템 중 알약 포장지는 어떤 재질인가요?,플라스틱,종이,금속,유리,a
dev_0728.jpg,train2/dev_0728.jpg,사진 속 재활용 가능한 아이템 중 알약 포장지는 어떤 재질인가요?,종이,금속,플라스틱,유리,c
dev_0732.jpg,train2/dev_0732.jpg,사진에 보이는 재활용품 중 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,a
dev_0732.jpg,train2/dev_0732.jpg,사진 속 재활용품 중 플라스틱 용기는 몇 개인가요?,2개,4개,3개,1개,d
dev_0737.jpg,train2/dev_0737.jpg,사진에 보이는 재활용 가능한 플라스틱 빨대는 몇 개입니까?,1개,2개,3개,4개,a
dev_0737.jpg,train2/dev_0737.jpg,사진 속 재활용 가능한 플라스틱 빨대는 몇 개인가요?,1개,4개,3개,2개,a
dev_0744.jpg,train2/dev_0744.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,d
dev_0744.jpg,train2/dev_0744.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,2개,1개,3개,4개,d
dev_0747.jpg,train2/dev_0747.jpg,사진에 보이는 재활용 가능한 금속 캔은 몇 개입니까?,1개,2개,3개,4개,b
dev_0747.jpg,train2/dev_0747.jpg,사진 속 재활용 가능한 금속 캔은 몇 개인가요?,2개,4개,3개,1개,a
dev_0750.jpg,train2/dev_0750.jpg,책상 위에 있는 하프쿠키 프라임 포장지는 몇 개입니까?,1개,2개,3개,4개,b
dev_0750.jpg,train2/dev_0750.jpg,책상 위에 있는 하프쿠키 프라임 포장지는 몇 개인가요?,4개,2개,1개,3개,b
dev_0753.jpg,train2/dev_0753.jpg,사진에 보이는 투명 플라스틱 컵은 총 몇 개입니까?,9개,11개,13개,15개,d
dev_0753.jpg,train2/dev_0753.jpg,사진 속 투명 플라스틱 컵은 총 몇 개인가요?,15개,13개,9개,11개,a
dev_0755.jpg,train2/dev_0755.jpg,사진에 보이는 재활용품 중 종이팩은 몇 개입니까?,1개,2개,3개,4개,b
dev_0755.jpg,train2/dev_0755.jpg,사진 속 재활용품 중 종이팩은 몇 개인가요?,2개,3개,1개,4개,a
dev_0769.jpg,train2/dev_0769.jpg,사진에 보이는 병 중 코르크 마개가 있는 병은 몇 개입니까?,1개,2개,3개,4개,b
dev_0769.jpg,train2/dev_0769.jpg,사진 속 병 중 코르크 마개가 있는 병은 몇 개인가요?,3개,2개,1개,4개,b
dev_0783.jpg,train2/dev_0783.jpg,사진에 보이는 생수병은 몇 개입니까?,3개,4개,5개,6개,b
dev_0783.jpg,train2/dev_0783.jpg,사진 속 생수병은 몇 개인가요?,5개,3개,6개,4개,d
dev_0788.jpg,train2/dev_0788.jpg,사진에 보이는 'eclipse' 껌 포장지는 어떤 재질로 분류해야 할까요?,플라스틱,종이,유리,금속,d
dev_0788.jpg,train2/dev_0788.jpg,사진 속 'eclipse' 껌 포장지는 어떤 재질로 분류해야 합니까?,금속,종이,플라스틱,유리,a
dev_0790.jpg,train2/dev_0790.jpg,사진에 보이는 재활용 가능한 용기의 재질은 무엇인가요?,플라스틱,종이,유리,금속,b
dev_0790.jpg,train2/dev_0790.jpg,사진 속 재활용 가능한 용기의 재질은 무엇입니까?,종이,금속,유리,플라스틱,a
dev_0802.jpg,train2/dev_0802.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,3개,4개,5개,6개,d
dev_0802.jpg,train2/dev_0802.jpg,사진 속 재활용 가능한 플라스틱 용기의 개수는 몇 개입니까?,4개,3개,6개,5개,c
